SUB_NO_Prifix,Cell_ID_Risk_area,Cloned_IMEI_Flag,BN_Unsuccessful_IDD_Call,BN_IDD_SMS,IS_FRAUD,,,
911428,No,Not_Cloned,0,0,0,,,
344410,No,Not_Cloned,0,0,0,,,
911245,No,Not_Cloned,0,0,0,,,
587712,No,Not_Cloned,0,0,0,,,
114166,No,Not_Cloned,0,0,0,,,
114703,No,Not_Cloned,0,0,0,,,
947540,No,Not_Cloned,0,0,0,,,
113203,No,Not_Cloned,0,0,0,,,
911209,No,Not_Cloned,0,0,0,,,
112732,No,Not_Cloned,0,0,0,,,
111571,No,Not_Cloned,0,0,0,,,
939408,No,Not_Cloned,0,0,0,,,
116330,No,Not_Cloned,0,0,0,,,
255511,No,Not_Cloned,0,0,0,,,
331121,No,Not_Cloned,0,0,0,,,
112772,No,Not_Cloned,0,0,0,,,
251110,No,Not_Cloned,0,0,0,,,
342400,No,Not_Cloned,0,0,0,,,
344452,No,Not_Cloned,0,0,0,,,
116298,No,Not_Cloned,0,0,0,,,
221123,No,Not_Cloned,0,0,0,,,
256662,No,Not_Cloned,0,0,0,,,
584411,No,Not_Cloned,0,0,0,,,
335510,No,Not_Cloned,0,0,0,,,
911511,No,Not_Cloned,0,0,0,,,
111340,No,Not_Cloned,0,0,0,,,
911216,No,Not_Cloned,0,0,0,,,
911239,No,Not_Cloned,0,0,0,,,
114343,No,Not_Cloned,0,0,0,,,
331111,No,Not_Cloned,0,0,0,,,
347712,No,Not_Cloned,0,0,0,,,
221111,No,Not_Cloned,0,0,0,,,
911507,No,Not_Cloned,0,0,0,,,
115547,No,Not_Cloned,0,0,0,,,
911203,No,Not_Cloned,0,0,0,,,
115573,No,Not_Cloned,0,0,0,,,
114343,No,Not_Cloned,0,0,0,,,
344416,No,Not_Cloned,0,0,0,,,
114337,No,Not_Cloned,0,0,0,,,
912506,No,Not_Cloned,0,0,0,,,
333311,No,Not_Cloned,0,0,0,,,
945715,No,Not_Cloned,0,0,0,,,
582262,No,Not_Cloned,0,0,0,,,
920688,No,Not_Cloned,0,0,0,,,
114667,No,Not_Cloned,0,0,0,,,
111576,No,Not_Cloned,0,0,0,,,
930033,No,Not_Cloned,0,0,0,,,
114704,No,Not_Cloned,0,0,0,,,
112595,No,Not_Cloned,0,0,0,,,
114671,No,Not_Cloned,0,0,0,,,
582260,No,Not_Cloned,0,0,0,,,
582221,No,Not_Cloned,0,0,0,,,
111566,No,Not_Cloned,0,0,0,,,
115159,No,Not_Cloned,0,0,0,,,
344401,No,Not_Cloned,0,0,0,,,
344418,No,Not_Cloned,0,0,0,,,
911230,No,Not_Cloned,0,0,0,,,
114166,No,Not_Cloned,0,0,0,,,
968529,No,Not_Cloned,0,0,0,,,
587711,No,Not_Cloned,0,0,0,,,
581140,No,Not_Cloned,0,0,0,,,
223313,No,Not_Cloned,0,0,0,,,
911237,No,Not_Cloned,0,0,0,,,
582200,No,Not_Cloned,0,0,0,,,
221124,No,Not_Cloned,0,0,0,,,
113497,No,Not_Cloned,0,0,0,,,
973672,No,Not_Cloned,0,0,0,,,
221128,No,Not_Cloned,0,0,0,,,
113492,No,Not_Cloned,0,0,0,,,
344450,No,Not_Cloned,0,0,0,,,
111559,No,Not_Cloned,0,0,0,,,
114167,No,Not_Cloned,0,0,0,,,
111350,No,Not_Cloned,0,0,0,,,
586670,No,Not_Cloned,0,0,0,,,
581121,No,Not_Cloned,0,0,0,,,
911200,No,Not_Cloned,0,0,0,,,
113381,No,Not_Cloned,0,0,0,,,
222360,No,Not_Cloned,0,0,0,,,
950025,No,Not_Cloned,0,0,0,,,
111170,No,Not_Cloned,0,0,0,,,
114703,No,Not_Cloned,0,0,0,,,
113213,No,Not_Cloned,0,0,0,,,
113412,No,Not_Cloned,0,0,0,,,
113691,No,Not_Cloned,0,0,0,,,
344403,No,Not_Cloned,0,0,0,,,
929216,No,Not_Cloned,0,0,0,,,
581112,No,Not_Cloned,0,0,0,,,
582260,No,Not_Cloned,0,0,0,,,
344409,No,Not_Cloned,0,0,0,,,
116628,No,Not_Cloned,0,0,0,,,
342405,No,Not_Cloned,0,0,0,,,
114717,No,Not_Cloned,0,0,0,,,
113320,No,Not_Cloned,0,0,0,,,
911519,No,Not_Cloned,0,0,0,,,
114349,No,Not_Cloned,0,0,0,,,
115528,No,Not_Cloned,0,0,0,,,
111111,No,Not_Cloned,0,0,0,,,
912503,No,Not_Cloned,0,0,0,,,
334400,No,Not_Cloned,0,0,0,,,
344409,No,Not_Cloned,0,0,0,,,
582201,No,Not_Cloned,0,0,0,,,
111239,No,Not_Cloned,0,0,0,,,
347712,No,Not_Cloned,0,0,0,,,
115530,No,Not_Cloned,0,0,0,,,
582263,No,Not_Cloned,0,0,0,,,
344451,No,Not_Cloned,0,0,0,,,
116630,No,Not_Cloned,0,0,0,,,
112593,No,Not_Cloned,0,0,0,,,
347713,No,Not_Cloned,0,0,0,,,
113411,No,Not_Cloned,0,0,0,,,
112758,No,Not_Cloned,0,0,0,,,
334400,No,Not_Cloned,0,0,0,,,
221121,No,Not_Cloned,0,0,0,,,
344442,No,Not_Cloned,0,0,0,,,
344401,No,Not_Cloned,0,0,0,,,
968523,No,Not_Cloned,0,0,0,,,
258759,No,Not_Cloned,0,0,0,,,
114391,No,Not_Cloned,0,0,0,,,
333115,No,Not_Cloned,0,0,0,,,
255510,No,Not_Cloned,0,0,0,,,
582200,No,Not_Cloned,0,0,0,,,
582206,No,Not_Cloned,0,0,0,,,
113691,No,Not_Cloned,0,0,0,,,
114426,No,Not_Cloned,0,0,0,,,
581116,No,Not_Cloned,0,0,0,,,
939422,No,Not_Cloned,0,0,0,,,
252782,No,Not_Cloned,0,0,0,,,
342400,No,Not_Cloned,0,0,0,,,
930109,No,Not_Cloned,0,0,0,,,
911201,No,Not_Cloned,0,0,0,,,
115503,No,Not_Cloned,0,0,0,,,
221118,No,Not_Cloned,0,0,0,,,
950030,No,Not_Cloned,0,0,0,,,
587711,No,Not_Cloned,0,0,0,,,
344419,No,Not_Cloned,0,0,0,,,
111264,No,Not_Cloned,0,0,0,,,
256670,No,Not_Cloned,0,0,0,,,
582265,No,Not_Cloned,0,0,0,,,
111116,No,Not_Cloned,0,0,0,,,
582266,No,Not_Cloned,0,0,0,,,
584411,No,Not_Cloned,0,0,0,,,
114340,No,Not_Cloned,0,0,0,,,
113662,No,Not_Cloned,0,0,0,,,
465521,No,Not_Cloned,0,0,0,,,
965647,No,Not_Cloned,0,0,0,,,
581780,No,Not_Cloned,0,0,0,,,
912501,No,Not_Cloned,0,0,0,,,
112754,No,Not_Cloned,0,0,0,,,
111190,No,Not_Cloned,0,0,0,,,
114717,No,Not_Cloned,0,0,0,,,
464414,No,Not_Cloned,0,0,0,,,
114703,No,Not_Cloned,0,0,0,,,
334400,No,Not_Cloned,0,0,0,,,
251131,No,Not_Cloned,0,0,0,,,
587716,No,Not_Cloned,0,0,0,,,
911203,No,Not_Cloned,0,0,0,,,
114703,No,Not_Cloned,0,0,0,,,
115525,No,Not_Cloned,0,0,0,,,
112130,No,Not_Cloned,0,0,0,,,
331120,No,Not_Cloned,0,0,0,,,
331118,No,Not_Cloned,0,0,0,,,
114331,No,Not_Cloned,0,0,0,,,
114421,No,Not_Cloned,0,0,0,,,
221128,No,Not_Cloned,0,0,0,,,
331113,No,Not_Cloned,0,0,0,,,
115154,No,Not_Cloned,0,0,0,,,
582265,No,Not_Cloned,0,0,0,,,
221111,No,Not_Cloned,0,0,0,,,
223314,No,Not_Cloned,0,0,0,,,
112732,No,Not_Cloned,0,0,0,,,
333311,No,Not_Cloned,0,0,0,,,
576615,No,Not_Cloned,0,0,0,,,
111571,No,Not_Cloned,0,0,0,,,
582201,No,Not_Cloned,0,0,0,,,
464460,No,Not_Cloned,0,0,0,,,
115522,No,Not_Cloned,0,0,0,,,
221114,No,Not_Cloned,0,0,0,,,
255511,No,Not_Cloned,0,0,0,,,
115510,No,Not_Cloned,0,0,0,,,
344420,No,Not_Cloned,0,0,0,,,
584410,No,Not_Cloned,0,0,0,,,
344401,No,Not_Cloned,0,0,0,,,
223311,No,Not_Cloned,0,0,0,,,
114391,No,Not_Cloned,0,0,0,,,
114717,No,Not_Cloned,0,0,0,,,
254110,No,Not_Cloned,0,0,0,,,
347713,No,Not_Cloned,0,0,0,,,
114700,No,Not_Cloned,0,0,0,,,
115572,No,Not_Cloned,0,0,0,,,
113489,No,Not_Cloned,0,0,0,,,
979345,No,Not_Cloned,0,0,0,,,
256662,No,Not_Cloned,0,0,0,,,
251110,No,Not_Cloned,0,0,0,,,
113300,No,Not_Cloned,0,0,0,,,
582263,No,Not_Cloned,0,0,0,,,
963207,No,Not_Cloned,0,0,0,,,
111220,No,Not_Cloned,0,0,0,,,
221161,No,Not_Cloned,0,0,0,,,
114169,No,Not_Cloned,0,0,0,,,
115520,No,Not_Cloned,0,0,0,,,
114670,No,Not_Cloned,0,0,0,,,
114716,No,Not_Cloned,0,0,0,,,
587711,No,Not_Cloned,0,0,0,,,
223311,No,Not_Cloned,0,0,0,,,
221123,No,Not_Cloned,0,0,0,,,
930033,No,Not_Cloned,0,0,0,,,
116189,No,Not_Cloned,0,0,0,,,
114717,No,Not_Cloned,0,0,0,,,
116189,No,Not_Cloned,0,0,0,,,
111330,No,Not_Cloned,0,0,0,,,
115530,No,Not_Cloned,0,0,0,,,
115572,No,Not_Cloned,0,0,0,,,
111239,No,Not_Cloned,0,0,0,,,
581117,No,Not_Cloned,0,0,0,,,
344444,No,Not_Cloned,0,0,0,,,
221114,No,Not_Cloned,0,0,0,,,
114423,No,Not_Cloned,0,0,0,,,
342410,No,Not_Cloned,0,0,0,,,
255530,No,Not_Cloned,0,0,0,,,
112841,No,Not_Cloned,0,0,0,,,
331111,No,Not_Cloned,0,0,0,,,
581410,No,Not_Cloned,0,0,0,,,
581110,No,Not_Cloned,0,0,0,,,
116674,No,Not_Cloned,0,0,0,,,
112802,No,Not_Cloned,0,0,0,,,
114407,No,Not_Cloned,0,0,0,,,
944732,No,Not_Cloned,0,0,0,,,
331112,No,Not_Cloned,0,0,0,,,
344403,No,Not_Cloned,0,0,0,,,
581410,No,Not_Cloned,0,0,0,,,
114168,No,Not_Cloned,0,0,0,,,
911207,No,Not_Cloned,0,0,0,,,
982167,No,Not_Cloned,0,0,0,,,
251124,No,Not_Cloned,0,0,0,,,
911233,No,Not_Cloned,0,0,0,,,
114351,No,Not_Cloned,0,0,0,,,
251113,No,Not_Cloned,0,0,0,,,
111248,No,Not_Cloned,0,0,0,,,
115539,No,Not_Cloned,0,0,0,,,
960257,No,Not_Cloned,0,0,0,,,
251124,No,Not_Cloned,0,0,0,,,
587715,No,Not_Cloned,0,0,0,,,
582208,No,Not_Cloned,0,0,0,,,
113492,No,Not_Cloned,0,0,0,,,
335514,No,Not_Cloned,0,0,0,,,
114710,No,Not_Cloned,0,0,0,,,
116606,No,Not_Cloned,0,0,0,,,
344452,No,Not_Cloned,0,0,0,,,
344400,No,Not_Cloned,0,0,0,,,
113499,No,Not_Cloned,0,0,0,,,
344440,No,Not_Cloned,0,0,0,,,
114420,No,Not_Cloned,0,0,0,,,
114703,No,Not_Cloned,0,0,0,,,
114350,No,Not_Cloned,0,0,0,,,
942192,No,Not_Cloned,0,0,0,,,
114391,No,Not_Cloned,0,0,0,,,
342405,No,Not_Cloned,0,0,0,,,
581116,No,Not_Cloned,0,0,0,,,
583201,No,Not_Cloned,0,0,0,,,
944738,No,Not_Cloned,0,0,0,,,
984787,No,Not_Cloned,0,0,0,,,
974164,No,Not_Cloned,0,0,0,,,
111268,No,Not_Cloned,0,0,0,,,
111239,No,Not_Cloned,0,0,0,,,
342415,No,Not_Cloned,0,0,0,,,
911201,No,Not_Cloned,0,0,0,,,
911200,No,Not_Cloned,0,0,0,,,
114403,No,Not_Cloned,0,0,0,,,
115540,No,Not_Cloned,0,0,0,,,
576615,No,Not_Cloned,0,0,0,,,
911219,No,Not_Cloned,0,0,0,,,
226651,No,Not_Cloned,0,0,0,,,
582262,No,Not_Cloned,0,0,0,,,
114707,No,Not_Cloned,0,0,0,,,
111111,No,Not_Cloned,0,0,0,,,
950240,No,Not_Cloned,0,0,0,,,
115539,No,Not_Cloned,0,0,0,,,
254660,No,Not_Cloned,0,0,0,,,
222380,No,Not_Cloned,0,0,0,,,
113693,No,Not_Cloned,0,0,0,,,
251123,No,Not_Cloned,0,0,0,,,
111238,No,Not_Cloned,0,0,0,,,
113471,No,Not_Cloned,0,0,0,,,
581110,No,Not_Cloned,0,0,0,,,
114165,No,Not_Cloned,0,0,0,,,
114712,No,Not_Cloned,0,0,0,,,
344442,No,Not_Cloned,0,0,0,,,
111260,No,Not_Cloned,0,0,0,,,
112788,No,Not_Cloned,0,0,0,,,
462470,No,Not_Cloned,0,0,0,,,
115156,No,Not_Cloned,0,0,0,,,
342405,No,Not_Cloned,0,0,0,,,
113870,No,Not_Cloned,0,0,0,,,
344407,No,Not_Cloned,0,0,0,,,
251113,No,Not_Cloned,0,0,0,,,
221127,No,Not_Cloned,0,0,0,,,
114331,No,Not_Cloned,0,0,0,,,
115547,No,Not_Cloned,0,0,0,,,
113481,No,Not_Cloned,0,0,0,,,
587712,No,Not_Cloned,0,0,0,,,
114196,No,Not_Cloned,0,0,0,,,
344480,No,Not_Cloned,0,0,0,,,
114347,No,Not_Cloned,0,0,0,,,
939555,No,Not_Cloned,0,0,0,,,
112736,No,Not_Cloned,0,0,0,,,
114300,No,Not_Cloned,0,0,0,,,
587711,No,Not_Cloned,0,0,0,,,
114390,No,Not_Cloned,0,0,0,,,
113717,No,Not_Cloned,0,0,0,,,
576600,No,Not_Cloned,0,0,0,,,
112370,No,Not_Cloned,0,0,0,,,
582115,No,Not_Cloned,0,0,0,,,
911200,No,Not_Cloned,0,0,0,,,
347711,No,Not_Cloned,0,0,0,,,
344480,No,Not_Cloned,0,0,0,,,
347752,No,Not_Cloned,0,0,0,,,
111551,No,Not_Cloned,0,0,0,,,
335510,No,Not_Cloned,0,0,0,,,
468830,No,Not_Cloned,0,0,0,,,
344452,No,Not_Cloned,0,0,0,,,
344417,No,Not_Cloned,0,0,0,,,
114337,No,Not_Cloned,0,0,0,,,
114667,No,Not_Cloned,0,0,0,,,
111160,No,Not_Cloned,0,0,0,,,
114390,No,Not_Cloned,0,0,0,,,
114704,No,Not_Cloned,0,0,0,,,
582110,No,Not_Cloned,0,0,0,,,
344481,No,Not_Cloned,0,0,0,,,
115533,No,Not_Cloned,0,0,0,,,
115576,No,Not_Cloned,0,0,0,,,
582206,No,Not_Cloned,0,0,0,,,
581119,No,Not_Cloned,0,0,0,,,
950050,No,Not_Cloned,0,0,0,,,
115523,No,Not_Cloned,0,0,0,,,
114341,No,Not_Cloned,0,0,0,,,
344414,No,Not_Cloned,0,0,0,,,
113310,No,Not_Cloned,0,0,0,,,
113410,No,Not_Cloned,0,0,0,,,
111320,No,Not_Cloned,0,0,0,,,
114403,No,Not_Cloned,0,0,0,,,
344412,No,Not_Cloned,0,0,0,,,
344407,No,Not_Cloned,0,0,0,,,
582221,No,Not_Cloned,0,0,0,,,
114371,No,Not_Cloned,0,0,0,,,
112772,No,Not_Cloned,0,0,0,,,
114390,No,Not_Cloned,0,0,0,,,
114167,No,Not_Cloned,0,0,0,,,
112776,No,Not_Cloned,0,0,0,,,
221114,No,Not_Cloned,0,0,0,,,
333110,No,Not_Cloned,0,0,0,,,
114425,No,Not_Cloned,0,0,0,,,
962305,No,Not_Cloned,0,0,0,,,
114703,No,Not_Cloned,0,0,0,,,
347771,No,Not_Cloned,0,0,0,,,
344409,No,Not_Cloned,0,0,0,,,
344442,No,Not_Cloned,0,0,0,,,
344409,No,Not_Cloned,0,0,0,,,
112610,No,Not_Cloned,0,0,0,,,
112363,No,Not_Cloned,0,0,0,,,
911221,No,Not_Cloned,0,0,0,,,
911512,No,Not_Cloned,0,0,0,,,
113724,No,Not_Cloned,0,0,0,,,
226652,No,Not_Cloned,0,0,0,,,
464414,No,Not_Cloned,0,0,0,,,
223318,No,Not_Cloned,0,0,0,,,
113712,No,Not_Cloned,0,0,0,,,
112783,No,Not_Cloned,0,0,0,,,
113450,No,Not_Cloned,0,0,0,,,
962484,No,Not_Cloned,0,0,0,,,
115153,No,Not_Cloned,0,0,0,,,
582263,No,Not_Cloned,0,0,0,,,
335400,No,Not_Cloned,0,0,0,,,
582263,No,Not_Cloned,0,0,0,,,
114704,No,Not_Cloned,0,0,0,,,
347751,No,Not_Cloned,0,0,0,,,
116189,No,Not_Cloned,0,0,0,,,
581117,No,Not_Cloned,0,0,0,,,
116186,No,Not_Cloned,0,0,0,,,
221120,No,Not_Cloned,0,0,0,,,
114332,No,Not_Cloned,0,0,0,,,
911234,No,Not_Cloned,0,0,0,,,
114169,No,Not_Cloned,0,0,0,,,
914316,No,Not_Cloned,0,0,0,,,
911204,No,Not_Cloned,0,0,0,,,
251123,No,Not_Cloned,0,0,0,,,
255520,No,Not_Cloned,0,0,0,,,
221126,No,Not_Cloned,0,0,0,,,
115505,No,Not_Cloned,0,0,0,,,
114339,No,Not_Cloned,0,0,0,,,
114425,No,Not_Cloned,0,0,0,,,
114706,No,Not_Cloned,0,0,0,,,
221126,No,Not_Cloned,0,0,0,,,
941837,No,Not_Cloned,0,0,0,,,
911221,No,Not_Cloned,0,0,0,,,
115581,No,Not_Cloned,0,0,0,,,
944732,No,Not_Cloned,0,0,0,,,
916581,No,Not_Cloned,0,0,0,,,
116613,No,Not_Cloned,0,0,0,,,
582180,No,Not_Cloned,0,0,0,,,
582180,No,Not_Cloned,0,0,0,,,
221100,No,Not_Cloned,0,0,0,,,
911212,No,Not_Cloned,0,0,0,,,
115506,No,Not_Cloned,0,0,0,,,
113658,No,Not_Cloned,0,0,0,,,
912607,No,Not_Cloned,0,0,0,,,
911202,No,Not_Cloned,0,0,0,,,
347755,No,Not_Cloned,0,0,0,,,
256668,No,Not_Cloned,0,0,0,,,
112609,No,Not_Cloned,0,0,0,,,
221120,No,Not_Cloned,0,0,0,,,
911221,No,Not_Cloned,0,0,0,,,
347752,No,Not_Cloned,0,0,0,,,
111263,No,Not_Cloned,0,0,0,,,
112770,No,Not_Cloned,0,0,0,,,
222110,No,Not_Cloned,0,0,0,,,
251120,No,Not_Cloned,0,0,0,,,
114420,No,Not_Cloned,0,0,0,,,
251122,No,Not_Cloned,0,0,0,,,
114408,No,Not_Cloned,0,0,0,,,
114343,No,Not_Cloned,0,0,0,,,
114192,No,Not_Cloned,0,0,0,,,
115579,No,Not_Cloned,0,0,0,,,
344420,No,Not_Cloned,0,0,0,,,
256660,No,Not_Cloned,0,0,0,,,
112609,No,Not_Cloned,0,0,0,,,
335400,No,Not_Cloned,0,0,0,,,
344409,No,Not_Cloned,0,0,0,,,
114349,No,Not_Cloned,0,0,0,,,
113383,No,Not_Cloned,0,0,0,,,
911231,No,Not_Cloned,0,0,0,,,
114653,No,Not_Cloned,0,0,0,,,
114405,No,Not_Cloned,0,0,0,,,
331120,No,Not_Cloned,0,0,0,,,
114333,No,Not_Cloned,0,0,0,,,
342440,No,Not_Cloned,0,0,0,,,
331114,No,Not_Cloned,0,0,0,,,
114340,No,Not_Cloned,0,0,0,,,
344454,No,Not_Cloned,0,0,0,,,
335511,No,Not_Cloned,0,0,0,,,
113540,No,Not_Cloned,0,0,0,,,
344404,No,Not_Cloned,0,0,0,,,
114715,No,Not_Cloned,0,0,0,,,
113210,No,Not_Cloned,0,0,0,,,
115158,No,Not_Cloned,0,0,0,,,
462460,No,Not_Cloned,0,0,0,,,
114197,No,Not_Cloned,0,0,0,,,
581114,No,Not_Cloned,0,0,0,,,
113487,No,Not_Cloned,0,0,0,,,
114674,No,Not_Cloned,0,0,0,,,
115504,No,Not_Cloned,0,0,0,,,
581140,No,Not_Cloned,0,0,0,,,
112786,No,Not_Cloned,0,0,0,,,
582222,No,Not_Cloned,0,0,0,,,
114702,No,Not_Cloned,0,0,0,,,
221113,No,Not_Cloned,0,0,0,,,
113693,No,Not_Cloned,0,0,0,,,
113210,No,Not_Cloned,0,0,0,,,
112364,No,Not_Cloned,0,0,0,,,
114710,No,Not_Cloned,0,0,0,,,
112774,No,Not_Cloned,0,0,0,,,
963251,No,Not_Cloned,0,0,0,,,
114424,No,Not_Cloned,0,0,0,,,
112372,No,Not_Cloned,0,0,0,,,
582205,No,Not_Cloned,0,0,0,,,
347714,No,Not_Cloned,0,0,0,,,
582260,No,Not_Cloned,0,0,0,,,
582181,No,Not_Cloned,0,0,0,,,
930106,No,Not_Cloned,0,0,0,,,
221128,No,Not_Cloned,0,0,0,,,
221110,No,Not_Cloned,0,0,0,,,
115570,No,Not_Cloned,0,0,0,,,
113300,No,Not_Cloned,0,0,0,,,
113480,No,Not_Cloned,0,0,0,,,
253430,No,Not_Cloned,0,0,0,,,
221126,No,Not_Cloned,0,0,0,,,
114713,No,Not_Cloned,0,0,0,,,
333312,No,Not_Cloned,0,0,0,,,
115580,No,Not_Cloned,0,0,0,,,
113662,No,Not_Cloned,0,0,0,,,
114396,No,Not_Cloned,0,0,0,,,
581140,No,Not_Cloned,0,0,0,,,
347711,No,Not_Cloned,0,0,0,,,
344411,No,Not_Cloned,0,0,0,,,
114667,No,Not_Cloned,0,0,0,,,
251113,No,Not_Cloned,0,0,0,,,
112732,No,Not_Cloned,0,0,0,,,
930070,No,Not_Cloned,0,0,0,,,
331115,No,Not_Cloned,0,0,0,,,
115504,No,Not_Cloned,0,0,0,,,
113498,No,Not_Cloned,0,0,0,,,
223317,No,Not_Cloned,0,0,0,,,
113720,No,Not_Cloned,0,0,0,,,
255513,No,Not_Cloned,0,0,0,,,
111242,No,Not_Cloned,0,0,0,,,
114663,No,Not_Cloned,0,0,0,,,
223320,No,Not_Cloned,0,0,0,,,
347752,No,Not_Cloned,0,0,0,,,
115531,No,Not_Cloned,0,0,0,,,
257756,No,Not_Cloned,0,0,0,,,
335511,No,Not_Cloned,0,0,0,,,
114395,No,Not_Cloned,0,0,0,,,
582181,No,Not_Cloned,0,0,0,,,
226651,No,Not_Cloned,0,0,0,,,
114663,No,Not_Cloned,0,0,0,,,
114664,No,Not_Cloned,0,0,0,,,
114425,No,Not_Cloned,0,0,0,,,
223317,No,Not_Cloned,0,0,0,,,
114432,No,Not_Cloned,0,0,0,,,
116392,No,Not_Cloned,0,0,0,,,
587711,No,Not_Cloned,0,0,0,,,
347770,No,Not_Cloned,0,0,0,,,
582265,No,Not_Cloned,0,0,0,,,
114339,No,Not_Cloned,0,0,0,,,
581111,No,Not_Cloned,0,0,0,,,
111569,No,Not_Cloned,0,0,0,,,
111234,No,Not_Cloned,0,0,0,,,
114700,No,Not_Cloned,0,0,0,,,
112595,No,Not_Cloned,0,0,0,,,
333311,No,Not_Cloned,0,0,0,,,
347755,No,Not_Cloned,0,0,0,,,
112773,No,Not_Cloned,0,0,0,,,
114703,No,Not_Cloned,0,0,0,,,
342750,No,Not_Cloned,0,0,0,,,
335510,No,Not_Cloned,0,0,0,,,
111111,No,Not_Cloned,0,0,0,,,
114198,No,Not_Cloned,0,0,0,,,
116455,No,Not_Cloned,0,0,0,,,
113698,No,Not_Cloned,0,0,0,,,
256660,No,Not_Cloned,0,0,0,,,
257753,No,Not_Cloned,0,0,0,,,
251124,No,Not_Cloned,0,0,0,,,
911219,No,Not_Cloned,0,0,0,,,
111860,No,Not_Cloned,0,0,0,,,
113719,No,Not_Cloned,0,0,0,,,
113712,No,Not_Cloned,0,0,0,,,
112371,No,Not_Cloned,0,0,0,,,
112759,No,Not_Cloned,0,0,0,,,
963413,No,Not_Cloned,0,0,0,,,
116670,No,Not_Cloned,0,0,0,,,
581780,No,Not_Cloned,0,0,0,,,
114346,No,Not_Cloned,0,0,0,,,
114670,No,Not_Cloned,0,0,0,,,
116675,No,Not_Cloned,0,0,0,,,
576611,No,Not_Cloned,0,0,0,,,
221114,No,Not_Cloned,0,0,0,,,
344402,No,Not_Cloned,0,0,0,,,
221122,No,Not_Cloned,0,0,0,,,
582207,No,Not_Cloned,0,0,0,,,
333123,No,Not_Cloned,0,0,0,,,
112595,No,Not_Cloned,0,0,0,,,
582220,No,Not_Cloned,0,0,0,,,
114370,No,Not_Cloned,0,0,0,,,
112842,No,Not_Cloned,0,0,0,,,
331123,No,Not_Cloned,0,0,0,,,
114164,No,Not_Cloned,0,0,0,,,
583201,No,Not_Cloned,0,0,0,,,
111540,No,Not_Cloned,0,0,0,,,
115509,No,Not_Cloned,0,0,0,,,
929907,No,Not_Cloned,0,0,0,,,
114404,No,Not_Cloned,0,0,0,,,
222380,No,Not_Cloned,0,0,0,,,
111114,No,Not_Cloned,0,0,0,,,
113485,No,Not_Cloned,0,0,0,,,
114393,No,Not_Cloned,0,0,0,,,
587717,No,Not_Cloned,0,0,0,,,
335510,No,Not_Cloned,0,0,0,,,
115512,No,Not_Cloned,0,0,0,,,
112784,No,Not_Cloned,0,0,0,,,
577752,No,Not_Cloned,0,0,0,,,
115518,No,Not_Cloned,0,0,0,,,
115516,No,Not_Cloned,0,0,0,,,
581110,No,Not_Cloned,0,0,0,,,
111540,No,Not_Cloned,0,0,0,,,
116450,No,Not_Cloned,0,0,0,,,
111234,No,Not_Cloned,0,0,0,,,
113380,No,Not_Cloned,0,0,0,,,
114403,No,Not_Cloned,0,0,0,,,
911737,No,Not_Cloned,0,0,0,,,
944738,No,Not_Cloned,0,0,0,,,
344400,No,Not_Cloned,0,0,0,,,
465520,No,Not_Cloned,0,0,0,,,
112734,No,Not_Cloned,0,0,0,,,
221100,No,Not_Cloned,0,0,0,,,
581117,No,Not_Cloned,0,0,0,,,
114401,No,Not_Cloned,0,0,0,,,
462260,No,Not_Cloned,0,0,0,,,
465520,No,Not_Cloned,0,0,0,,,
116180,No,Not_Cloned,0,0,0,,,
256666,No,Not_Cloned,0,0,0,,,
945678,No,Not_Cloned,0,0,0,,,
911204,No,Not_Cloned,0,0,0,,,
255550,No,Not_Cloned,0,0,0,,,
114337,No,Not_Cloned,0,0,0,,,
112365,No,Not_Cloned,0,0,0,,,
114716,No,Not_Cloned,0,0,0,,,
115539,No,Not_Cloned,0,0,0,,,
221123,No,Not_Cloned,0,0,0,,,
114717,No,Not_Cloned,0,0,0,,,
114701,No,Not_Cloned,0,0,0,,,
221100,No,Not_Cloned,0,0,0,,,
911436,No,Not_Cloned,0,0,0,,,
911211,No,Not_Cloned,0,0,0,,,
113712,No,Not_Cloned,0,0,0,,,
464413,No,Not_Cloned,0,0,0,,,
111576,No,Not_Cloned,0,0,0,,,
116631,No,Not_Cloned,0,0,0,,,
335403,No,Not_Cloned,0,0,0,,,
581112,No,Not_Cloned,0,0,0,,,
331116,No,Not_Cloned,0,0,0,,,
577750,No,Not_Cloned,0,0,0,,,
347771,No,Not_Cloned,0,0,0,,,
344454,No,Not_Cloned,0,0,0,,,
344405,No,Not_Cloned,0,0,0,,,
336660,No,Not_Cloned,0,0,0,,,
112766,No,Not_Cloned,0,0,0,,,
344442,No,Not_Cloned,0,0,0,,,
582201,No,Not_Cloned,0,0,0,,,
344401,No,Not_Cloned,0,0,0,,,
255511,No,Not_Cloned,0,0,0,,,
114426,No,Not_Cloned,0,0,0,,,
114391,No,Not_Cloned,0,0,0,,,
116461,No,Not_Cloned,0,0,0,,,
335510,No,Not_Cloned,0,0,0,,,
114655,No,Not_Cloned,0,0,0,,,
116674,No,Not_Cloned,0,0,0,,,
114160,No,Not_Cloned,0,0,0,,,
114330,No,Not_Cloned,0,0,0,,,
112757,No,Not_Cloned,0,0,0,,,
344443,No,Not_Cloned,0,0,0,,,
116815,No,Not_Cloned,0,0,0,,,
344402,No,Not_Cloned,0,0,0,,,
334400,No,Not_Cloned,0,0,0,,,
